view,theta_deg,gt_P11,gt_P12,gt_P13,gt_P14,gt_P21,gt_P22,gt_P23,gt_P24,gt_P31,gt_P32,gt_P33,gt_P34,unregularized_P11,unregularized_P12,unregularized_P13,unregularized_P14,unregularized_P21,unregularized_P22,unregularized_P23,unregularized_P24,unregularized_P31,unregularized_P32,unregularized_P33,unregularized_P34,intrinsic001_P11,intrinsic001_P12,intrinsic001_P13,intrinsic001_P14,intrinsic001_P21,intrinsic001_P22,intrinsic001_P23,intrinsic001_P24,intrinsic001_P31,intrinsic001_P32,intrinsic001_P33,intrinsic001_P34
10,-105.96330275229357,-110.75849563174924,-26.89561861399549,-1211.4271144183576,151689.2371654624,159.76468087019785,1196.7159501613753,-65.64036428736198,112706.52712100577,0.9670563591225285,-0.019739996622917286,-0.25379584475323136,749.2588295387833,-110.20049848459212,-26.47729634780774,-1212.1507347963525,151781.55974027506,160.00790114343633,1197.7325221678825,-64.97640110129996,112778.59169943542,0.9675996723673747,-0.019522562268060567,-0.2517334773069305,749.8292710344118,-110.60665018476772,-26.66932453673176,-1211.9577129122185,151817.9776828526,157.8074281085094,1197.7887667660289,-64.89290237781859,112724.5535076257,0.9675367447800672,-0.018395607510768124,-0.2520600109590987,749.9169142417197
11,-105.55963302752293,-101.7050674392017,-26.296738711025974,-1212.2411410619554,151653.44295191698,158.62350410369325,1196.9735087013373,-63.71064342571966,112642.96894032578,0.9689455606343005,-0.018321895430783004,-0.2465944214188649,749.2937868176502,-100.7142444157445,-25.822743379604542,-1212.9088240884635,151734.6415985173,159.03570770481085,1197.8811124836184,-62.956740590561026,112720.83264322864,0.9695487486959755,-0.0182022081110663,-0.2442210136780814,749.7878627823219,-101.83023575342109,-26.251338350815782,-1212.7034291686564,151785.21063826923,157.05063643601378,1197.9418317582792,-63.23763588168671,112668.5524520201,0.9693455579879258,-0.0173088581487141,-0.2450909884893046,749.9041508892992
12,-105.1559633027523,-92.6489155280991,-25.675149610119465,-1212.987469452805,151618.4130009311,157.48071149045592,1197.2271032602966,-61.78080585774845,112579.66393650495,0.9707786131044984,-0.016914455878979714,-0.23938000234193485,749.3289789227044,-91.7222129936787,-25.321805746529424,-1213.5626121281446,151690.48313226868,158.09420646847775,1198.017446239874,-61.17767283864283,112649.84282711093,0.9713380853230599,-0.01698379204664288,-0.23709465369056376,749.7536559669834,-93.38845610802264,-25.55232370843605,-1213.2926967556625,151725.32464182272,155.5812952564257,1198.1250945648046,-61.3113656273794,112585.28647786548,0.9710408226249915,-0.015617980263211192,-0.23840259958372434,749.9291209673769
13,-104.75229357798165,-83.59090405251483,-25.03117636412667,-1213.6660646893797,151584.1499671387,156.3369323705005,1197.4766455453432,-59.85104338810857,112516.62925601944,0.9725554197974365,-0.015518424984950418,-0.2321532552186561,749.3643846645641,-82.73807067641346,-24.738457637854548,-1214.1295613504901,151641.73996402894,156.87476164127636,1198.1702101763422,-59.31853703736554,112577.8322742584,0.9730737567963894,-0.015538791767268249,-0.22996958447710975,749.7209138627808,-83.97842007275449,-24.869719274552484,-1213.9577058565774,151693.4146505309,154.81343867186018,1198.2861978138776,-59.34641364698825,112526.50245337324,0.972869945922783,-0.014473714176426776,-0.23089950177109608,749.9078622345097
14,-104.34862385321101,-74.53189659245531,-24.365166308565893,-1214.2769054185592,151550.65590866556,155.19279812744128,1197.7220506786252,-57.92154750830624,112453.88202254432,0.9742758972879616,-0.014134547944283694,-0.2249148517064803,749.399982639639,-73.17730682714486,-23.853673836571087,-1214.6693065145034,151582.82749991762,155.56246884092863,1198.3455761130676,-57.103996041375616,112495.92141110037,0.9748604257437602,-0.013957235904597002,-0.22237883416503013,749.6713225921727,-75.23449506457852,-24.256749460132276,-1214.4897137157393,151648.0272070992,153.99308366313522,1198.4231858237567,-57.5516914283319,112465.17668920479,0.9745141007973317,-0.01334560068135408,-0.22392892240535162,749.9077558865415
15,-103.94495412844037,-65.4727558383226,-23.67748891902502,-1214.8199839169567,151517.9322842249,154.04894216334125,1197.9632372064752,-55.99250935837233,112391.43933810569,0.9759399754608438,-0.012763567765573566,-0.21766546725510086,749.4357512376231,-64.33665898644635,-23.370059630137483,-1215.0962730595286,151540.86955839788,154.50768555366346,1198.4698070984962,-55.41699209677029,112435.47630555379,0.9764575422328955,-0.012698967863140984,-0.21533556239438048,749.6461075043899,-66.33118159065948,-23.95126135811052,-1214.993985008051,151624.5579222672,153.71839498888534,1198.5060687676894,-56.08417156672522,112432.35975424902,0.9761328812362245,-0.01272540632219585,-0.21680097371414583,749.8901913552643
16,-103.54128440366972,-56.41434327765574,-22.968535658517812,-1215.2953061677126,151485.97995034722,152.9059998726966,1198.200127104605,-54.06411968872369,112329.31828422651,0.9775475975023536,-0.011406224907163543,-0.2104057809347064,749.4716686490403,-55.60758948408979,-22.93045415617736,-1215.4676461739607,151500.0306026985,153.69265681403337,1198.570063238345,-53.81772590531141,112373.13233237273,0.9779806691346048,-0.01166254835808266,-0.20836937338492514,749.6239591994882,-56.881286219741604,-23.123411015430978,-1215.4122228694112,151581.1083054496,152.30560195268134,1198.70555794823,-53.986335373469046,112357.82733220754,0.9778013160376836,-0.011078519668491582,-0.20924113543213388,749.8964180486038
17,-103.13761467889908,-47.35751888444201,-22.23871981490259,-1215.7028919326615,151454.79915874446,151.76460861559565,1198.4326457793306,-52.13656882224207,112267.53592306424,0.9790987198840333,-0.010063256916027311,-0.2031364752615579,749.5077128728361,-46.646579210341386,-22.36388936065395,-1215.783899033549,151456.37003326797,152.76722266457764,1198.6847767365018,-52.07491668951161,112311.96102860272,0.9794920776147549,-0.01051811575401729,-0.2012079499694688,749.5950234535286,-47.48386054309632,-22.438602591947067,-1215.782703944614,151540.90448190106,151.22506570790358,1198.879870367769,-52.07605456652219,112292.42433051985,0.9793969096244177,-0.00974628418397066,-0.20170945283438144,749.8870314602989
18,-102.73394495412845,-38.30314081133694,-21.48847632847957,-1216.0427748197912,151424.38955381096,150.62540769008694,1198.6607220648198,-50.21004661660488,112206.1092985423,0.9805933123386736,-0.008735398069036846,-0.19585823602096486,749.5438617240227,-37.70603833982003,-21.699021666457305,-1216.0191299223482,151406.5112526188,151.5954393477488,1198.813686083277,-50.247225264027286,112239.12957121099,0.9809463932950455,-0.009177256110526544,-0.19406172072751446,749.5665677091687,-38.53700544591944,-21.678735447182614,-1216.052092909873,151496.05820641326,150.0562246026246,1199.0430584345274,-50.16600411846516,112219.90683118465,0.9808589357651185,-0.008368151888313125,-0.1945397701337526,749.8825634129996
19,-102.3302752293578,-29.252065085057147,-20.71826160989298,-1216.3150023458952,151394.75017025857,149.489038303796,1198.8842882163021,-48.284742426903165,112145.05543747355,0.9820313578285232,-0.007423379016866539,-0.18857175208773683,749.5800928413702,-28.691437358791987,-20.92483182155656,-1216.1761725213833,151365.95624403688,150.35924076919102,1198.9338625957769,-48.32176308067599,112161.33824868912,0.9823575818306827,-0.007781581182192088,-0.18685028341985044,749.5361482573923,-29.955366938071293,-20.814709849997776,-1216.2368936555686,151452.30691865072,148.61913514805929,1199.2260300246437,-48.213438164635434,112145.15211720548,0.9822103615237334,-0.006780544046029119,-0.18766147696812122,749.8802213887086
20,-101.92660550458716,-20.205145305278975,-19.92855334847054,-1216.5196359943377,151365.87943088898,148.35614354482723,1199.1032798992442,-46.36084506858187,112084.39135067558,0.9834128525057538,-0.006127926430779533,-0.18127771524419464,749.6163836951421,-19.70840207470297,-20.1719640284115,-1216.2786563884404,151329.80918756296,149.3227352199785,1199.0363489758329,-46.445592790085854,112083.34534887185,0.9837084969699691,-0.006569593788362415,-0.17965086536540809,749.506253862915,-20.53188910413557,-19.62865088527283,-1216.386614184438,151399.0494851193,146.84366108277376,1199.4671820451515,-45.857040277912205,112049.3497427802,0.9836376655912615,-0.004862132529923178,-0.1800924831786021,749.86596337049
21,-101.52293577981652,-11.163232347320939,-19.11985031113898,-1216.6567512678369,151337.77514450307,147.2273683519884,1199.3176361744431,-44.4385427807332,112024.13403407861,0.9847378056652221,-0.004849762652540191,-0.17397681999581824,749.6527115948824,-10.801574911795392,-19.57597578919021,-1216.3235093858218,151297.221618123,148.45288367357824,1199.123191676945,-44.752930535875855,112024.44743613382,0.9849960990710107,-0.00552456044820257,-0.17248815625064143,749.4818867664306,-11.568710561142336,-18.804951094468652,-1216.4555910108231,151359.65931146796,145.5469542378429,1199.6316160611589,-43.94732373435715,111982.11164000012,0.9849385222335122,-0.003419775817795308,-0.17287108651773161,749.8618315732897
22,-101.11926605504587,-2.12717406890246,-18.292672132067942,-1216.7264377362128,151310.43450394607,146.10335948437734,1199.5272994790257,-42.5180231897827,111964.30046982397,0.9860062396895678,-0.0035896053476935767,-0.16666976338462344,749.6890536972397,-1.7670593458411488,-18.935529919635147,-1216.3042127575259,151264.18918373334,147.60484478264934,1199.206922528152,-43.01594591338412,111967.53249631923,0.9862481465447156,-0.004500636415361585,-0.16520998065785847,749.4549643969285,-2.2479094960246475,-17.957377989035443,-1216.4926487912403,151324.01226761306,144.32467331157744,1199.8178444737,-41.99394132903341,111909.1615796002,0.9862331529195714,-0.0020374615690315996,-0.16534816851926787,749.845381312592
23,-100.71559633027523,6.902184978719285,-17.447559093193203,-1216.728799078998,151283.85408429193,144.98476549036664,1199.7322156033229,-40.599473273596494,111904.9076273546,0.9872181899867004,-0.002348167162450001,-0.15935724480035507,749.7253870138398,7.3616325524411,-17.988332827173892,-1216.1948226578693,151225.04712735355,146.3987430525375,1199.310180819575,-40.981811172165536,111884.82456394858,0.9874559829187778,-0.003168309018181863,-0.15786273662861533,749.4213715721494,6.6408991022833765,-17.25938080311583,-1216.4496052004063,151294.19045993357,143.08258384753492,1199.9865938832374,-40.25957914934074,111842.4125125018,0.987412906481723,-0.0006875787518893251,-0.15816219317136432,749.8361188707048
24,-100.31192660550458,15.924003834957553,-16.58507189578437,-1216.663953122846,151258.02984116328,143.8722366760265,1199.9323336635975,-38.68307932604506,111845.97246449652,0.9883737049197296,-0.0011261553844093104,-0.1520399657895826,749.7616884191975,16.00942840280498,-17.34948564788181,-1216.0308897333446,151193.17306166363,145.3640150489887,1199.3911208145626,-39.326435148293136,111820.96588405014,0.9885495553129402,-0.00203815641907185,-0.15088281084669594,749.4031266772206,15.670486842644944,-16.686914861874648,-1216.3629455014977,151271.9569134352,142.5667149962035,1200.0879206798456,-38.64313222387709,111804.56530001898,0.9885578403090716,4.506460503844222e-05,-0.15084228297346,749.8164860634627
25,-99.90825688073394,24.937445409170728,-15.705791423227142,-1216.5320318736767,151232.9571091921,142.76642507302023,1200.1276060706043,-36.76902692205705,111787.51192853093,0.9894728457294043,7.572839264366434e-05,-0.14471862986279674,749.7979346586682,25.013748436722224,-16.02860658638419,-1215.7843147730136,151149.07974307952,143.64468537563417,1199.543347802276,-36.986336150340264,111720.61057099028,0.9896314250076439,-0.0002880992864366516,-0.14362993990161463,749.3676838033729,24.633651270407853,-15.950959859502749,-1216.189552336975,151238.637782463,141.44106789824937,1200.2381366211575,-36.8950569847784,111738.75571236505,0.9896381907426621,0.0012764264589551879,-0.14357793061290872,749.8102276065017
26,-99.5045871559633,33.94167675471783,-14.810318495194377,-1216.3331815434697,151208.6306006158,141.66798440601326,1200.3179884939536,-34.857500883193865,111729.54295725642,0.9905156864491292,0.0012567885996450099,-0.1373939422996011,749.8341023564385,33.913881748012095,-15.422740099204,-1215.5223011490134,151119.52611205992,143.0890754815382,1199.6001809034603,-35.35917527482306,111689.33587577044,0.9906532259813617,0.00044159198450336075,-0.13640377872053333,749.3500886228401,33.18512143571209,-15.492571720587826,-1215.9678396424044,151213.3519830019,141.09769444982027,1200.2947430859379,-35.46442606420624,111706.45920699922,0.9906203690104975,0.0018137689736067914,-0.13663087039031896,749.8049724647035
27,-99.10091743119266,42.935869337525965,-13.899273613391134,-1216.0675625716797,151185.04440401515,140.57757005963063,1200.5034398222833,-32.94868524377851,111672.0824800429,0.9915023138126379,0.002416336018635115,-0.13006660995209526,749.8701680235578,43.191802787250374,-14.103507933151235,-1215.126093251898,151074.24933100143,141.49606260583818,1199.722773007608,-33.028381201397444,111599.25731830762,0.9916559413865662,0.0020607313981294458,-0.1288962656512118,749.315548439636,42.536239224068794,-14.203977451283412,-1215.6175422808749,151170.34232859366,139.46888601772025,1200.472034610783,-33.17419020931394,111628.42082539368,0.9916336443167333,0.0034979479058501687,-0.12903673825528336,749.8126760552201
28,-98.69724770642202,51.919199298904395,-12.973296699060997,-1215.7353496411672,151162.19198318804,139.49583904500045,1200.6839221191804,-31.042763217608904,111615.14741887407,0.992432827154402,0.0035536881043998765,-0.12273734104655266,749.9061080659995,52.432935129027456,-13.15634378820911,-1214.687686385543,151039.82094346904,140.3921289448549,1199.810123616368,-31.072847796252596,111541.26032151771,0.9926002149696403,0.0032342056137346776,-0.12138514388619423,749.2867685726794,51.7149487727471,-13.007350471717608,-1215.2029608968448,151129.7291475505,137.70728588623552,1200.6573071030919,-31.02487456774497,111549.26176660538,0.9925689949990852,0.0052562424026281526,-0.1215695771248337,749.8177841230308
29,-98.29357798165138,60.890847712343856,-12.03304682245174,-1215.3367316886429,151140.06617616527,138.42344996591947,1200.8594005748857,-29.139917165288683,111558.75468938124,0.9933073383028702,0.004668169301154509,-0.1154068449834893,749.9418987927683,61.13056496439019,-12.461698569737736,-1214.2223228536839,151007.98889962558,139.53392528994206,1199.8768649238223,-29.433473330773573,111490.97617946286,0.9934370383516253,0.004157129369565472,-0.1143047204036475,749.2751524414205,60.408080118917034,-12.397385405183385,-1214.7789118461458,151099.93515933867,137.2557656960618,1200.716167923364,-29.469951173125075,111513.04514757192,0.9934086049688033,0.005857535547177128,-0.11447721542407271,749.8106573301334
30,-97.88990825688073,69.85000083403571,-11.07920192443727,-1214.871911909516,151118.65919436366,137.36106298467698,1201.0298434537103,-27.240328562202382,111502.92120186603,0.9941259714666306,0.0057591113540588395,-0.10807583213623428,749.9775164240277,70.2955812344906,-11.462420036827055,-1213.64605188632,150972.96006538384,138.38860194292252,1199.9553774288206,-27.46864254388997,111424.84105981572,0.9942621449733162,0.005330669473043942,-0.10683805986646228,749.249363057053,69.50876445803189,-11.415166872272234,-1214.2635310317635,151077.48160216011,136.40478150141456,1200.818217387971,-27.53147168719484,111461.5094820297,0.9942310702207084,0.006815554222608532,-0.10704264210315266,749.7930935700485
31,-97.4862385321101,78.7958503468669,-10.112458530506718,-1214.341107757156,151097.96262187976,136.30933978757122,1201.195222037194,-25.344177967169056,111447.66386231298,0.9948888631135966,0.006825853615358062,-0.10074501364810563,750.0129370992712,79.39393500111935,-10.402454224743737,-1212.992902258689,150937.9509270934,137.16662397918924,1200.0263497131284,-25.47297249894437,111352.98275351612,0.9950242493695938,0.006550688201167601,-0.0994174614973015,749.2220960236789,78.34109950255996,-10.028141601834006,-1213.6549774337798,151045.1337376221,134.63488022484918,1200.978463028597,-25.29453423911096,111367.6314423676,0.9949676970029073,0.008532687583934108,-0.09983223509130539,749.7864813617468
32,-97.08256880733944,87.72759359764248,-9.133531457329491,-1213.744550936465,151077.96741492295,135.2689435501538,1201.355510562966,-23.451644991799075,111392.99957339175,0.9955961618433279,0.007867743344947562,-0.09341510122829223,750.0481368855184,87.43405151059575,-10.125568389536337,-1212.413207965157,150919.29686969033,136.7064056348388,1200.0675048405913,-24.33331298742515,111322.60937108341,0.9956561326630297,0.007068685255696036,-0.09283802657992847,749.2242431377031,86.78039504664665,-9.540939280352505,-1213.066155662934,151023.34294743615,134.31742787508142,1201.02037935976,-23.910896174202943,111331.3275333663,0.9956330008049223,0.00896546053592363,-0.09292226980419933,749.7733724804199
33,-96.6788990825688,96.64443382729594,-8.143153512115619,-1213.0824873917857,151058.66390138908,134.24053890223618,1201.510686159307,-21.56290827058749,111338.94523544854,0.9962480282525966,0.008884136005165445,-0.08608680694656567,750.0830917855443,96.13889200266206,-9.146454476257452,-1211.6872157700268,150892.02583413123,135.77510989435086,1200.1227618625928,-22.467387765837753,111250.9606520754,0.9962868768517236,0.00800974162471478,-0.08572224362523385,749.1948138730064,95.95190674981802,-8.3733096373847,-1212.3303789326576,150991.96060422587,133.54709667718421,1201.0894127422148,-21.81330753902735,111278.18149672056,0.996298497810742,0.009819635591638657,-0.08539834902916081,749.7603965633476
34,-96.27522935779817,105.54558039385614,-7.142075184991402,-1212.3551772890378,151040.0417805729,133.22479189268861,1201.6607287753914,-19.678145431767053,111285.51774748645,0.996844634794319,0.009874395549621816,-0.07876084302691579,750.1177777461337,105.59118616889286,-8.220593065148355,-1210.804648849738,150866.32289414265,135.06690383686998,1200.1276461610062,-20.565518842426794,111205.59359916221,0.996917495270152,0.008773012691177844,-0.07796500415318718,749.158315774448,104.61552444139416,-7.612798224830617,-1211.583375753706,150970.20334060132,132.8557435979351,1201.1557634341268,-20.1777382185132,111228.35172134578,0.9968750491073582,0.010555293426090533,-0.07828615617011232,749.7451182582149
35,-95.87155963302752,114.43024898793102,-6.131064334616923,-1211.5628949921174,151022.09012302256,132.22236995406732,1201.8056211072121,-17.79753306895132,111232.73400813552,0.9973861656299768,0.010837894705878917,-0.07143792164023811,750.1521706663664,114.87270153392062,-6.53005822607155,-1209.8117046022444,150818.02299185333,133.4886539813209,1200.1704687797462,-18.014758036320483,111107.31792714522,0.9974687586680123,0.010250302532322255,-0.0703633909024454,749.1152709662655,113.51499884244583,-6.403184383043161,-1210.7435244370104,150936.1242724077,131.82130368584035,1201.2520694046393,-18.112529667326655,111155.06977667351,0.9974109482368406,0.011587102841609237,-0.07097280736327573,749.7224084953147
36,-95.46788990825688,123.29766184050368,-5.11090586727658,-1210.7059290334767,151004.79737053273,131.2339418670968,1201.945348519163,-15.921246713592646,111180.61091661101,0.997872816475658,0.011774015251802154,-0.06411875469617458,750.1862464059275,123.70618805570379,-5.32094938407406,-1208.8378519197158,150778.1982972946,132.33706241314442,1200.2067486804467,-15.96830603016022,111041.17613211805,0.9979425349189297,0.011335501084373218,-0.06310470200188392,749.0901859761257,122.43141031844074,-5.7077861379531205,-1209.8619710744688,150917.1607142876,131.5475366584399,1201.2859219040022,-16.491797181268065,111117.46053257784,0.9979020215204181,0.011949698488342191,-0.06362986839135039,749.6956232690169
37,-95.06422018348624,132.14704792281896,-4.08240140967561,-1209.7845820788907,150988.15133627833,130.26017772504088,1202.0798989612808,-14.049460808280966,111129.16537366077,0.998304794441851,0.012682148285407303,-0.05680405363423026,750.2199807934372,132.4820214036798,-4.473729960891071,-1207.827968806838,150748.33949114606,131.55848322176323,1200.2235989044848,-14.26136930229633,110997.51248916319,0.9983647779700141,0.012088053518265678,-0.05587171977865201,749.0718172165673,131.56109925583198,-4.165412999856143,-1208.849271321541,150882.0816394654,130.08108823503025,1201.4105504451472,-14.139181466426018,111028.7916486709,0.9983360999904884,0.013320728515421406,-0.05610338356641194,749.6737235166839
38,-94.66055045871559,140.97764313814446,-3.046368975681521,-1208.7991708863863,150972.13920509024,129.30174889798775,1202.2092628821404,-12.182348680908298,111078.41428250186,0.9986823178671335,0.013561694488035498,-0.04949452921427788,750.2533496348124,141.23605034011348,-3.54722658887568,-1206.7813453545896,150721.04353833786,130.84216018935405,1200.2549783115703,-12.479924879359098,110942.41160645713,0.998734094444287,0.012773154020659455,-0.04865239080368413,749.0477739449257,140.6845334318426,-2.55198443314396,-1207.7605654908825,150854.02442696056,128.36098662594816,1201.5503606936413,-11.76446289258283,110930.57310767497,0.998708977827786,0.01487952496612454,-0.04856930453446278,749.648464628994
39,-94.25688073394495,149.78869050521928,-2.003642627250226,-1207.7500262592994,150956.74753386888,128.35932799707876,1202.3334331373856,-10.320082519722366,111028.37454974507,0.9990056161458973,0.01441206438069307,-0.0421908913065725,750.2863287216423,149.58824233854912,-2.6834554455748285,-1205.697270844808,150690.3603957995,129.8121059494951,1200.294683477776,-10.849610230855475,110892.65331530597,0.9990341291190187,0.013696156977443454,-0.04175193575696079,749.0335577782868,149.1788978502552,-2.2280650812698797,-1206.7339161558766,150841.16029589623,128.26881949933247,1201.563018115313,-10.559918546682912,110917.40554808557,0.999023718439256,0.015030884892764254,-0.04154133477805839,749.6390415761356
40,-93.85321100917432,158.57944033318512,-0.955072129782299,-1206.6374929934757,150941.96225214034,127.43358883870576,1202.4524048939036,-8.462833349292765,110979.06308630834,0.9992749295502615,0.01523267857339977,-0.034893848681385904,750.318893839588,158.4602239086079,-1.5648931302796971,-1204.4615810878645,150657.45763839097,128.73866848350772,1200.3121673314008,-8.927663144648598,110831.07776325078,0.999300346581748,0.01464748833330635,-0.034413201058953236,749.0051937812144,158.22584917092425,-0.40743491091908735,-1205.5021102217247,150793.4891118785,126.4801162946842,1201.684605614557,-8.02776469439897,110809.81231142046,0.9992821091092909,0.016610395826580623,-0.03404939301325735,749.6243355214266
41,-93.44954128440367,167.34915038782316,0.09847739784526874,-1205.4619298185848,150927.76866275215,126.52520640870324,1202.5661755296328,-6.610771007411616,110930.4968083193,0.9994905090463244,0.01602296800739497,-0.02760410879838982,750.3510207768014,167.5789459514345,-0.08787058825314571,-1203.1287749951052,150627.48356734964,127.4569563099736,1200.3506991263034,-6.662883508497235,110744.67541835005,0.999514947568389,0.015752600650068997,-0.02686494295769814,748.9545691719808,166.9186053486742,0.10723948204335901,-1204.3111264153163,150784.46489231143,126.09064923990141,1201.7143247239408,-6.663028546573262,110784.27060318139,0.999495480715404,0.016986434844667074,-0.026837381778990043,749.6121634390164
42,-93.04587155963303,176.09708604890184,1.1561258383220505,-1204.223709333549,150914.15144270973,125.63485682655538,1202.674744528999,-4.764064122949801,110882.6926380058,0.999652616104912,0.01678237419005785,-0.020322377595901615,750.382685332362,175.84000725809096,0.3089613838258154,-1201.9310006175908,150608.87128395177,127.1452605347562,1200.3683785858339,-5.441976412968597,110725.53633051329,0.99967119611403,0.016042910120427283,-0.020003117127398034,748.9496275168839,175.8768345381866,1.5266550949310804,-1202.966716334081,150751.771156881,124.83390735258071,1201.7842212960638,-4.496450599985539,110711.88321262799,0.9996485040860278,0.01807997813471338,-0.019390272541019528,749.6012071369863
43,-92.64220183486239,184.8225204584853,2.216978435771269,-1202.9232179360918,150901.09464415218,124.76321730964362,1202.7781133739793,-2.9228800946888116,110835.6675045748,0.9997615225069846,0.0175103494224038,-0.013049359280112418,750.4138633247255,184.34622641220545,1.251451045942168,-1200.6289354823623,150587.33179143124,126.40523836818409,1200.416044852179,-3.7163492153924125,110663.14331937543,0.999777341389239,0.01666586700425978,-0.012942817377265289,748.9240294649273,184.82656831452553,3.0913548421207824,-1201.535764722872,150725.42163932958,123.53090648409633,1201.8374004645877,-2.205955501921918,110643.17170200117,0.9997445925339624,0.019193924933463145,-0.011930756252230843,749.5961902342005
44,-92.23853211009174,193.5247346600136,3.2801261601890697,-1201.5608557463993,150888.5816954701,123.91096613755023,1202.8762854307909,-1.0873850711467312,110789.43834508013,0.9998175101438663,0.01820635701902618,-0.005785756114422113,750.4445306001944,192.83732982853104,2.1698200460596904,-1199.2161828435662,150557.34298850043,125.46030901670068,1200.4340784716132,-2.055202687027015,110613.61248262813,0.9998305234920678,0.017446935036621213,-0.005876117034710277,748.9069342860404,193.1825661555975,4.240658979657841,-1200.1530162471038,150694.61717817048,122.53141656212712,1201.8743298127984,-0.35705133141203077,110578.4901009033,0.9997870843745408,0.020028558665498946,-0.004964147020136545,749.5909201624847
45,-91.8348623853211,202.20301772801886,4.344646076200252,-1200.1370365249231,150876.5954025615,123.07878261644059,1202.969265832214,0.7422560685818759,110744.0221052784,0.9998208708124646,0.018869871520358763,0.0014677317909999044,750.474663041394,201.32214671063673,3.132090140804329,-1197.786395729763,150535.1429848063,124.65894513043756,1200.477313740696,-0.3371039085780894,110558.61892062968,0.9998355664586025,0.01809483981185981,0.001190301049533549,748.8814814661151,201.70106702021283,4.551219640035604,-1198.7390566861347,150686.27131233946,122.47457078030445,1201.8686951516122,0.8149301468326747,110571.81302036162,0.9997962053882552,0.02007411474222354,0.0021395346601438313,749.5861322059123
46,-91.43119266055047,210.8566668883125,5.409601715876644,-1198.65218758431,150865.11795023057,122.26734704353657,1203.0570613555356,2.565879732956345,110699.4357404746,0.9997719060056524,0.019500378897141197,0.008710406689305563,750.5042365757721,210.7094928494526,5.658552302312283,-1195.9761022262242,150491.05039921272,122.41617107964335,1200.4986853399469,2.7871034798041583,110424.6275859337,0.9997617240426965,0.0198799562639381,0.009015679570566017,748.810198199766,210.4221392866949,6.4212781378217,-1197.123039418694,150653.62379876,120.89934171420923,1201.9128347991498,3.3108959983704094,110480.71370255704,0.9997274640699129,0.021350205126059885,0.009442792246799631,749.5778915897118
47,-91.02752293577981,219.48498762851315,6.474043455363383,-1197.1067496954934,150854.13090372353,121.47734067169857,1203.1396802961192,4.383323635075773,110655.6962163542,0.9996709266979872,0.020097376746976585,0.015941573406591088,750.5332271840962,218.78705415643992,5.585244804096497,-1194.5521557813836,150489.58212586344,122.57158223813744,1200.508332697545,3.5726033206879912,110429.7294983462,0.9996808437043934,0.019735433685938043,0.015770966606400892,748.8106278177739,219.1857906266871,7.3758764136085295,-1195.501706862997,150641.312232692,120.47199227890223,1201.9063699375695,5.083215704480979,110456.63261649838,0.9996243697548253,0.021667942366297967,0.016781527519250133,749.5684801152281
48,-90.62385321100918,228.087293798774,7.537008895054816,-1195.5011769879663,150843.61521040564,120.70944567412606,1203.2171323366197,6.194426808702814,110612.82050980546,0.9995182531269439,0.020660374482876755,0.02316053955092512,750.5616109089694,228.06663296586757,7.459915544854317,-1192.6692204010685,150457.39475474716,121.24782398837127,1200.4851377726666,6.167042261064122,110353.02281880325,0.99950752966509,0.020748168507499384,0.023541700158949363,748.7616005079253,227.6963161338614,8.647960531953661,-1193.8355532201883,150620.48209533718,119.49417696341096,1201.926251339922,7.0444229967141565,110401.31864156005,0.9994624105817623,0.02241855639561145,0.02392275408955815,749.560779670914
49,-90.22018348623854,236.66290770258087,8.597523243065448,-1193.8359368442314,150833.55120157776,119.96434510918844,1203.2894284118033,7.999029623214378,110570.82560972957,0.9993142145698413,0.021188893513698362,0.030366615720668788,750.5893638633491,236.81351111359584,8.464706565073252,-1190.8691609084367,150432.5181872365,120.47999015021568,1200.4586386108315,7.928354398345078,110312.93937890121,0.9992960265610319,0.021305540939463054,0.030879203756091534,748.7418340419812,236.2151562083595,9.780716243924985,-1192.1129517922327,150603.7233931542,118.61702331031577,1201.941199165553,8.878082549104352,110346.8940270251,0.9992506812130572,0.023069320957810776,0.031078650642950147,749.5495226205368
50,-89.81651376146789,245.21116017752706,9.654599701739892,-1192.1115097885138,150823.91859443267,119.24272288539593,1203.356580569045,9.796973797465057,110529.72851784005,0.9990591491166444,0.021682467416379022,0.03755911571195792,750.6164622390775,245.2463164956397,9.150690419119762,-1189.1333450142458,150419.80247026696,120.0873762931431,1200.4596393808702,9.405929915308413,110282.82441476468,0.9990469588922658,0.021551280152772745,0.03795676819609466,748.7257968938277,244.8095434021964,10.262565764012123,-1190.3591483993457,150597.54909405852,118.39768393453413,1201.9387384137212,10.189153821402076,110339.98600086235,0.9989973453858383,0.023182563825310695,0.038299773452770094,749.5401111421478
51,-89.41284403669725,253.7313906659082,10.707239856948014,-1190.3283893697064,150814.69649414966,118.54526372651247,1203.4186018244334,11.588102412554594,110489.5462494502,0.9987534034388289,0.022140642099890664,0.044737356725228945,750.6428823154127,253.46228549210025,9.64170741165249,-1187.3969762085133,150397.25061334923,119.77029749356966,1200.468874317826,10.679745561826623,110265.01243158165,0.9987567262346825,0.02173298752940654,0.044862891726080024,748.7263656968138,253.2850571287414,11.517773284067122,-1188.507044563814,150575.3548755904,117.50534469433659,1201.9400275608543,12.130269641802442,110280.60607965583,0.9986832439501656,0.023808549378163776,0.04544151438587422,749.5325093411648
