view,theta_deg,gt_f_mm,gt_cu_mm,gt_cv_mm,gt_source_x_mm,gt_source_y_mm,gt_source_z_mm,gt_camera_euler_x_deg,gt_camera_euler_y_deg,gt_camera_euler_z_deg,unregularized_f_mm,unregularized_cu_mm,unregularized_cv_mm,unregularized_source_x_mm,unregularized_source_y_mm,unregularized_source_z_mm,unregularized_camera_euler_x_deg,unregularized_camera_euler_y_deg,unregularized_camera_euler_z_deg,intrinsic001_f_mm,intrinsic001_cu_mm,intrinsic001_cv_mm,intrinsic001_source_x_mm,intrinsic001_source_y_mm,intrinsic001_source_z_mm,intrinsic001_camera_euler_x_deg,intrinsic001_camera_euler_y_deg,intrinsic001_camera_euler_z_deg
353,32.49541284403671,1199.65851334367,198.88498046825555,145.20195036947717,402.1079256845128,-635.0358855148925,-6.336242128992562,-89.44095899274899,1.2523570701614897,32.253369855351814,1200.3299919456729,201.0866679952965,144.69343617716632,403.01900997157173,-635.0903972292109,-5.797358679784297,-89.50796130868378,1.285563773398761,32.20737626405979,1200.2030017750608,199.21547020471158,145.6092067657568,402.1955225262946,-635.3921817549558,-6.188740223380856,-89.43220597794266,1.2540350970804515,32.22501268026205
354,32.89908256880736,1199.6535329525518,198.91549251303547,145.19186779948305,406.58484021990364,-632.2361844737372,-6.392599186763347,-89.43560754058777,1.2898151862623428,32.65885559543161,1200.3676235327835,201.09629842545021,144.68885518194926,407.47007288669073,-632.300926440108,-6.040277049106367,-89.48850120906579,1.2995226959990263,32.60983966086682,1200.2120864373442,199.2295236337957,145.6069038964436,406.64591635134786,-632.6080483746637,-6.331013148595665,-89.4202629774109,1.290062206185716,32.62879487351012
355,33.30275229357801,1199.648335177775,198.94604677071237,145.18200661473892,411.03975314585415,-629.4053379916048,-6.454154767205637,-89.42987191208726,1.3264378563509405,33.06425758647389,1200.401433023178,201.12809405490418,144.69647193991995,411.97488617862103,-629.4604473458052,-5.960091615794818,-89.49280525691788,1.345498427686417,33.01893946029296,1200.2103973190149,199.23868572186987,145.61072925562164,411.13002398765195,-629.7253043867836,-6.384487617570549,-89.41610166025406,1.3026068070489516,33.03755659347989
356,33.70642201834863,1199.6429140148562,198.97663005296022,145.17237829317435,415.4723764747271,-626.5435222919817,-6.520745463120061,-89.42376567690559,1.3621911034138692,33.46956895443712,1200.438065370262,201.154739574495,144.70879972651903,416.4207151060435,-626.595765988807,-5.974972954012829,-89.49033239904851,1.3755129052276853,33.42577157574393,1200.2176624635617,199.2493687177869,145.6011047643262,415.5592693431947,-626.8712227358423,-6.57946291746167,-89.39993559555798,1.332091226551907,33.44216696407506
357,34.110091743119256,1199.637263459314,199.00722917145328,145.16299431271833,419.88242581268617,-623.6509165507512,-6.592196093608247,-89.41730331971783,1.3970410887244546,33.87478280441756,1200.440882968166,201.16311324953176,144.7026685839252,420.8595009616133,-623.669503596072,-6.02126210689772,-89.48599245548975,1.3938086539214791,33.83179077111752,1200.2284363267308,199.2857192991246,145.60487755412686,419.96345615456613,-624.0098688640121,-6.624929924587163,-89.3945337608739,1.3970273427041964,33.84933998201458
358,34.51376146788991,1199.6313775066658,199.03783093786706,145.1538661513002,424.2696203888961,-620.727702845892,-6.668319740644495,-89.41050023766446,1.430954127883342,34.27989221721518,1200.430981334,201.15336072742744,144.70487933183554,425.2112053595048,-620.7122279195311,-6.204712984706667,-89.47271824191712,1.3749194836127552,34.233729538777695,1200.2343706175352,199.29794198201597,145.60035791553096,424.30377622621523,-621.1144480139966,-6.769519905256807,-89.38226125141165,1.4163202174305083,34.24995772393602
359,34.91743119266056,1199.6252501524252,199.06842216387395,145.14500528684874,428.63368308165485,-617.7740661096032,-6.748917789279558,-89.40337273749033,1.4638967067892825,34.684890246027194,1200.5023636291166,201.19892082135294,144.7116260643729,429.56856900034865,-617.826959315724,-6.219697178892571,-89.46876673058019,1.4399134091677865,34.63670631735666,1200.2297837437304,199.31518937638,145.59760691451498,428.69877047827083,-618.1459148223945,-6.80536662102446,-89.37821012505518,1.4470083050658922,34.65755789690963
360,35.32110091743121,1199.6188753921138,199.09898966114991,145.13642319729357,432.97434044143773,-614.7901940829747,-6.83377997144214,-89.39593803237543,1.495835497533917,35.089769913279454,1200.5719438601134,201.23506866722983,144.71663461442256,433.86939585863826,-614.9257830057102,-6.30281857165159,-89.46019684720251,1.4903039620847756,35.036664566892554,1200.2320809019866,199.32314729228972,145.59546061397765,432.99308440137355,-615.1962807435472,-6.932407941500022,-89.36711959117048,1.4854928629835613,35.057522186019426
361,35.72477064220183,1199.6122472212473,199.1295202413679,145.12813136056369,437.29132271079214,-611.7762772733222,-6.922684413307369,-89.38821423845636,1.5267373742132804,35.4945242076045,1200.5993626456584,201.24452410943775,144.71717839751295,438.1364893882559,-611.9441754102718,-6.459803770212732,-89.44752297904144,1.5091302226191747,35.43534470680829,1200.2207133616525,199.37788905303785,145.59739785977368,437.3215661360938,-612.2281220430311,-6.849648915805189,-89.37073278251523,1.555921124642753,35.465536296601904
362,36.128440366972484,1199.6053596353436,199.1600007162031,145.12014125458822,441.584363841078,-608.732508914302,-7.015397686193575,-89.38022037103957,1.5565694286496397,35.8991460809755,1200.635092976735,201.26779617520822,144.72924409333484,442.41746838535084,-608.9225700360006,-6.56087390360474,-89.43863106061276,1.5391003927427385,35.83872180720691,1200.2197731096148,199.400343034465,145.6004844500831,441.60896813530303,-609.1876606999184,-6.947051181718958,-89.3622935928865,1.5847033539880893,35.8705152491086
363,36.532110091743135,1199.5982066299189,199.19041789732967,145.11246435729618,445.8532015060049,-605.659084928919,-7.1116748609543565,-89.37197634050582,1.5852989860166808,36.303628446004936,1200.688719082496,201.2938271793463,144.73375195350138,446.6826918384342,-605.8882090970567,-6.663352916496939,-89.42914314994471,1.5743234112104274,36.24174793592302,1200.2092540667775,199.42711777453587,145.5970923365491,445.92707950744045,-606.0956368851186,-7.019811515564657,-89.35528491153727,1.6229017587313024,36.27996742293421
364,36.93577981651376,1199.5907822004908,199.22075859642132,145.10511214661705,450.09757711195243,-602.5562038955395,-7.21125956582643,-89.36350294790722,1.6128936203615325,36.707964173415874,1200.7253070295908,201.32516789840975,144.7380647286627,450.8834545484401,-602.8361652872936,-6.789548068424189,-89.41781827846307,1.6061192354261198,36.64140506809355,1200.212372451625,199.44737886315173,145.6011354106992,450.1201988607425,-603.0258835591186,-7.134004691349179,-89.34558245631807,1.6413694203692364,36.680245538457946
365,37.33944954128441,1199.5830803425774,199.2510096251524,145.09809610047967,454.31723580504297,-599.4240670170112,-7.313884047698017,-89.35482188025674,1.6393211700168935,37.112146089694164,1200.7286866738275,201.34185166036445,144.7466895419305,455.1264161211222,-599.6773294894489,-6.84176661274731,-89.41318098248865,1.6226003281965544,37.04707429320145,1200.2083695776596,199.476777272209,145.6043447797748,454.3546465043152,-599.8912653317558,-7.215344374302282,-89.33816789327412,1.678592652419538,37.08712449055645
366,37.74311926605506,1199.5750950516954,199.28115779519794,145.09142769681347,458.51192647494526,-596.2628780930037,-7.419269236755766,-89.3459557055114,1.6645497528965365,37.51616697492801,1200.7843086416983,201.38808439326806,144.74465662784206,459.2404229190341,-596.6375786728096,-7.010332437572949,-89.39760962202277,1.6793327595875773,37.44134235509866,1200.1989647075993,199.48458985027776,145.59823183674263,458.6252148942138,-596.6719254984611,-7.356355243262188,-89.32654904075663,1.6980037055991228,37.49698044571365
367,38.14678899082571,1199.5668203233613,199.3111899182324,145.08511841354766,462.6814017553928,-593.0728434956623,-7.527124814473983,-89.33692786725022,1.688547781667662,37.92001956084271,1200.8148316650277,201.4096642808757,144.7430113165909,463.3739175966188,-593.4908970760682,-7.193400732180049,-89.38230826029262,1.701549549562956,37.84028053431626,1200.19499484275,199.5055416026188,145.59931296120027,462.80555017562676,-593.4749238759557,-7.46004433372022,-89.31763311192562,1.7209246807227927,37.90223290833872
368,38.550458715596335,1199.5582501530944,199.34109280592816,145.07917972861117,466.8254180213987,-589.8541721486858,-7.637149284904422,-89.32776267904771,1.7112839787936733,38.32369652903637,1200.815246786065,201.42536016762065,144.75675657289517,467.5424710110836,-590.2428156994333,-7.251196480137405,-89.37745088806012,1.718526779923679,38.2456708207266,1200.193974786294,199.51212408657125,145.59826811289352,466.97814643002914,-590.2132303932707,-7.625638577130934,-89.30471865093016,1.7237925289982148,38.30794411038354
369,38.95412844036696,1199.5493785364108,199.3708532699605,145.07362311993322,470.94373538315676,-586.6070755099082,-7.749030049227161,-89.31848531854493,1.7327273914404964,38.72719050942241,1200.8224728747007,201.43380489366203,144.7657813151113,471.64575565712613,-586.9921932317724,-7.428343766453949,-89.36371946091002,1.7282279302959411,38.64695663377746,1200.1999092363508,199.53777860419143,145.6051893947516,471.00154312856046,-587.0486406099388,-7.702235077164792,-89.2972800056174,1.7570550429926022,38.703003407631925
370,39.35779816513761,1199.5401994688277,199.4004581220055,145.06846006544322,475.0361176766139,-583.3317675574991,-7.862443483522176,-89.30912182121918,1.7528474062403323,39.13049407888457,1200.8538394000218,201.45434089980233,144.7700366152715,475.7025969503358,-583.7576327471945,-7.645265046431775,-89.34602152293839,1.7476084703046135,39.04605868717405,1200.2042426698415,199.55869748176204,145.61132361392205,475.0397672301924,-583.8140177776061,-7.801079582602568,-89.28866741965972,1.776712947810987,39.101545229121534
371,39.76146788990829,1199.5307069458624,199.4298941737348,145.06370204306998,479.1023324507017,-580.028464779851,-7.977055019721237,-89.29969907385455,1.7716137639061025,39.53359976014868,1200.8709035620022,201.48826274041016,144.7762304577058,479.7667882310853,-580.4822474203216,-7.744837498628263,-89.33688981345017,1.7720983680801023,39.44715794300973,1200.2028761885736,199.58057109040442,145.61275552780637,479.09831820818374,-580.5277758679606,-7.91074819442484,-89.27895529002103,1.8007528874314835,39.503733821151904
372,40.16513761467891,1199.5208949630323,199.45914823682358,145.059360530743,483.1421509512368,-576.6973861692616,-8.092519229699217,-89.29024480771537,1.788996573690556,39.9365000208756,1200.8997519576237,201.55822875814852,144.82092008378365,483.9397698444959,-577.0675943383794,-7.684792341275635,-89.33985945253072,1.8114652967214582,39.86451021367938,1200.2138958943447,199.61685654413796,145.62797327619248,483.0540945721938,-577.2574593560308,-7.970145761980981,-89.27362578535241,1.8075289861075938,39.90048227457106
373,40.568807339449535,1199.5107575158545,199.48820712294747,145.05544700639118,487.1553481014692,-573.3387532194723,-8.208479912465453,-89.2807875914248,1.8049663276832821,40.33918727297926,1200.9018690636954,201.5534995357441,144.80307969633645,487.8781024752407,-573.7740323628683,-7.9193794332410885,-89.32129398061444,1.8081057499383344,40.25619919135648,1200.2143425173535,199.63245652271178,145.62986737810306,487.0981995404616,-573.8691354072281,-8.093428514823705,-89.26358282012224,1.8133606617262894,40.30539204316433
374,40.972477064220186,1199.5002885998476,199.51705764377812,145.05197294794374,491.1417024792894,-569.9527899271709,-8.324570184413956,-89.27135682355136,1.8194939149397524,40.74165387217226,1200.925931414015,201.59875315311504,144.8252244445906,491.8820164288698,-570.3985676251579,-8.009616946847494,-89.31285837371625,1.8342282760974011,40.66005672750679,1200.212773048558,199.64056533470819,145.6280818177965,491.1187052952347,-570.4504338080643,-8.25860227342363,-89.25045356841444,1.8165049039560126,40.70999444334129
375,41.37614678899084,1199.4894822105277,199.54568661099228,145.04894983333,495.10099629108964,-566.5397227975063,-8.44041257259367,-89.26198272490613,1.83255063543603,41.143892117741494,1200.9351685535917,201.6524820086313,144.8410500572213,495.88990101441266,-566.9749593484763,-7.939242081317229,-89.31611889420171,1.8514975325765053,41.06636354920878,1200.2184839227682,199.66792411195922,145.63118381402805,495.0594558230965,-567.0712453090915,-8.36996903371766,-89.24052496634549,1.833720428986348,41.10974739075509
376,41.77981651376149,1199.4783323434121,199.5740808362633,145.04638914047914,499.0330153422906,-563.0997808537209,-8.55561911096037,-89.25269633055392,1.8441082138429497,41.54589425255617,1200.9416518420958,201.69867059247474,144.85911243900628,499.92441140718876,-563.4626550609878,-7.925645517842909,-89.31582896428375,1.8643944543336939,41.478124528703184,1200.2206089656543,199.69034156378518,145.6337908439919,499.00354161167263,-563.6286175992703,-8.510292576686556,-89.22896879230127,1.840851507867619,41.512594473718494
377,42.18348623853211,1199.466832994017,199.60222713126495,145.04430234731993,502.9375490045354,-559.6331956509418,-8.669791439570897,-89.24352948154151,1.8541388131139698,41.94765246330868,1200.9535731471951,201.74191135157588,144.87279573843293,503.9113704037302,-559.9491296901,-7.994947989663535,-89.30923876196339,1.8824618878897093,41.88691724110916,1200.2288279730274,199.72116159937968,145.64319193684045,502.90858810326444,-560.1641641321689,-8.575172779450654,-89.22317190282583,1.8450006197887239,41.91465981173924
378,42.58715596330276,1199.454978157862,199.63011230767097,145.0427009317819,506.8143901795668,-556.1402012942232,-8.782520906681869,-89.23451481634739,1.8626150478805363,42.349158880989386,1200.9540213639148,201.7633054230984,144.87541777244226,507.8096689912827,-556.449789805243,-8.0686128583318,-89.3026012532508,1.8843492176584666,42.28835626568291,1200.2306042554037,199.7262649838265,145.63969960354692,506.81395908923656,-556.6520326813229,-8.779331295578409,-89.20697736938581,1.8511905304312286,42.317194209022546
379,42.990825688073414,1199.4427618304642,199.65772317715812,145.04159637179433,510.66333525978973,-552.6210344608842,-8.893388673718844,-89.22568576205589,1.8695099976490939,42.75040558159447,1200.951737885583,201.7956855074749,144.89421322439009,511.6937751157573,-552.9045144964773,-8.120784054867276,-89.29761204157887,1.8841902006096067,42.692595501180364,1200.234389747977,199.73497203714513,145.6421935137246,510.68689383941484,-553.1047012520942,-8.94867744033975,-89.19387729188409,1.8464942716848296,42.71984564205454
380,43.39449541284404,1199.4301780073388,199.68504655139878,145.041000145286,514.4841840855465,-549.0759344272234,-9.00196582307793,-89.21707652526129,1.8747972197940599,43.15138458706693,1200.9565284179757,201.80405765680837,144.89883848972335,515.5370565170989,-549.340893153878,-8.315124674196893,-89.28246117690529,1.8830572007564703,43.094106363844695,1200.2379355848716,199.7647337011765,145.65181269156224,514.5416345395686,-549.5268422633919,-9.01458016888264,-89.18834869962642,1.848021040615224,43.124561280850976
381,43.79816513761469,1199.4172206840049,199.71206924206774,145.04092373018642,518.2767398991197,-545.5051430996476,-9.107813468726428,-89.2087220827054,1.878450762341173,43.55208786646893,1200.962931394045,201.83814076676495,144.9286801218254,519.3355755626267,-545.7653998091063,-8.459502154627232,-89.27060766868702,1.8834563468811267,43.49623199037903,1200.2366162513295,199.76795534717525,145.65200370428246,518.405741535243,-545.8851339041861,-9.162791074438529,-89.17697629438658,1.8410120169748052,43.530892726233
